cell_index,n,k,mu2,rho,controls,hetero,expected_first_stage_f,estimator,n_reps,n_failed,median_bias,mean_bias,mad,rmse,iqr_sd,coverage,median_ci_width,se_ratio,median_first_stage_f
20,500,100,100.0,0.5,0,True,2.0,UJIVE2,2000,0,-0.0093411686257411,-0.0378912739613814,0.1121939934926407,0.2124182367813919,0.1699095357673018,0.9505,0.60206620482427,0.9017613949657528,1.999462223756705
21,500,100,100.0,0.5,2,True,2.0,OLS,2000,0,0.3688816359866296,0.3703603048540798,0.3688816359866296,0.3725409862284231,0.0407352755306029,0.0,0.1504399429298411,0.9398388160494158,1.991993179880592
21,500,100,100.0,0.5,2,True,2.0,2SLS,2000,0,0.2266039017508071,0.2253053615763127,0.2266039017508071,0.2350246809897932,0.0663621096087741,0.0855,0.2584499360050296,0.99109919044728,1.991993179880592
21,500,100,100.0,0.5,2,True,2.0,JIVE1,2000,0,-0.5813223608216515,-0.588645424120416,0.5813223608216515,0.6014646731303884,0.1255726088921167,0.0,0.3647177246483938,0.7391334014451503,1.991993179880592
21,500,100,100.0,0.5,2,True,2.0,JIVE2,2000,0,-0.4706542162054071,-0.4815799336168803,0.4706542162054071,0.5061006578951741,0.1576157950220278,0.012,0.4305518839118767,0.6951629745610303,1.991993179880592
21,500,100,100.0,0.5,2,True,2.0,UJIVE1,2000,0,-0.0151405555270341,-0.03381009282132,0.1111564363310871,0.1930421237834169,0.1687649156629715,0.962,0.6205156094292373,0.9356887763834136,1.991993179880592
21,500,100,100.0,0.5,2,True,2.0,UJIVE2,2000,0,-0.0141499848362898,-0.0339819692918677,0.1112730662507041,0.1925141148588827,0.1688269644347627,0.961,0.6183423448041367,0.9320689759719026,1.991993179880592
22,500,100,300.0,0.5,0,True,4.0,OLS,2000,0,0.2788831021107411,0.2796636279852154,0.2788831021107411,0.2816420855397528,0.0341065678328892,0.0,0.1324379610050337,0.988188077184026,3.9837872623433537
22,500,100,300.0,0.5,0,True,4.0,2SLS,2000,0,0.1132652445150027,0.1122452877860682,0.1132652445150027,0.1222003756450818,0.0482707613636076,0.362,0.1887362107446333,0.9950301142274784,3.9837872623433537
22,500,100,300.0,0.5,0,True,4.0,JIVE1,2000,0,-0.301584732075452,-0.3029803610261778,0.301584732075452,0.3120976685055996,0.0741751508426401,0.0015,0.2320730440485922,0.7962169208818678,3.9837872623433537
22,500,100,300.0,0.5,0,True,4.0,JIVE2,2000,0,-0.1233229272635743,-0.1253903696166536,0.1235991160350967,0.156607857411272,0.0922951779456518,0.526,0.2563499188867233,0.7068370652240069,3.9837872623433537
22,500,100,300.0,0.5,0,True,4.0,UJIVE1,2000,0,-0.0001483967209754,-0.0047571479253203,0.0506484534491171,0.0746101990794523,0.0760833320326562,0.943,0.2725326554161997,0.9115786936498554,3.9837872623433537
22,500,100,300.0,0.5,0,True,4.0,UJIVE2,2000,0,-0.0007303254960063,-0.0047431608867543,0.0501108762104892,0.0744841986963611,0.0752178000549654,0.9435,0.2720969823111379,0.9205942123831826,3.9837872623433537
23,500,100,300.0,0.5,2,True,4.0,OLS,2000,0,0.2772549118641148,0.278732952008487,0.2772549118641148,0.2808731391410783,0.0348787190163865,0.0,0.1325696916810637,0.96726304572218,3.9880283287946567
23,500,100,300.0,0.5,2,True,4.0,2SLS,2000,0,0.1132417130722985,0.1126786813196707,0.1132417130722985,0.1227894578480142,0.0463952107224413,0.349,0.1878531938519445,1.030401085724434,3.9880283287946567
23,500,100,300.0,0.5,2,True,4.0,JIVE1,2000,0,-0.3098503833293394,-0.3122362503336022,0.3098503833293394,0.3208494312666304,0.0718147332740402,0.0005,0.2331968671845659,0.8263614249519587,3.9880283287946567
23,500,100,300.0,0.5,2,True,4.0,JIVE2,2000,0,-0.1294245185086152,-0.1332951931169607,0.1294536926561224,0.1624607954786798,0.0911805507655104,0.5045,0.2598708623449304,0.7252976199500663,3.9880283287946567
23,500,100,300.0,0.5,2,True,4.0,UJIVE1,2000,0,-0.0036014489835782,-0.0069973173848698,0.0482498790752132,0.0750563255009365,0.0722425982138207,0.9485,0.27411002518313,0.9655892863734948,3.9880283287946567
23,500,100,300.0,0.5,2,True,4.0,UJIVE2,2000,0,-0.0033707109325921,-0.0070982799506874,0.0483528212346973,0.0749279063379353,0.0723778212248041,0.9505,0.273604782486349,0.9620088222859938,3.9880283287946567
