cell_index,n,k,mu2,rho,controls,hetero,expected_first_stage_f,estimator,n_reps,n_failed,median_bias,mean_bias,mad,rmse,iqr_sd,coverage,median_ci_width,se_ratio,median_first_stage_f
14,500,50,100.0,0.5,0,False,3.0,2SLS,2000,0,0.1619520843166279,0.1618527814353929,0.1619520843166279,0.1789384572857777,0.0747108448042303,0.4385,0.2982135564490253,1.015801563495334,2.9801628029565492
14,500,50,100.0,0.5,0,False,3.0,JIVE1,2000,0,-0.3761578736246781,-0.3862459031000351,0.3761578736246781,0.407896243458604,0.1242685796489987,0.03,0.3930701024611986,0.8049591095588297,2.9801628029565492
14,500,50,100.0,0.5,0,False,3.0,JIVE2,2000,0,-0.3041687169139274,-0.3155506201486729,0.3041687169139274,0.3477828226772496,0.1381187618040349,0.19,0.4186502047365036,0.7713718282868847,2.9801628029565492
14,500,50,100.0,0.5,0,False,3.0,UJIVE1,2000,0,-0.0137827700919319,-0.0270855494534489,0.0878427255251174,0.149467315407828,0.1312338658305357,0.9455,0.498751491866179,0.9671713599093108,2.9801628029565492
14,500,50,100.0,0.5,0,False,3.0,UJIVE2,2000,0,-0.0135498760392342,-0.027045025602334,0.0881448243306539,0.1493975303441731,0.1309829515563781,0.9465,0.4991585946133857,0.9698150577550576,2.9801628029565492
15,500,50,100.0,0.5,2,False,3.0,OLS,2000,0,0.4177061858620414,0.4176341274178303,0.4177061858620414,0.4191901063628023,0.0363258217426382,0.0,0.1422474859713938,0.9965291983456154,2.978479084543931
15,500,50,100.0,0.5,2,False,3.0,2SLS,2000,0,0.1654785001514409,0.1653319169119487,0.165614010947411,0.1815557558325048,0.0745887521247288,0.4195,0.2991446008361493,1.0206308781100326,2.978479084543931
15,500,50,100.0,0.5,2,False,3.0,JIVE1,2000,0,-0.3964143340202719,-0.4057819782229095,0.3964143340202719,0.4257840075333466,0.1252126931794567,0.015,0.3970120508101386,0.8068934843497287,2.978479084543931
15,500,50,100.0,0.5,2,False,3.0,JIVE2,2000,0,-0.3239267275550538,-0.3350611641426561,0.3239267275550538,0.3648567008428615,0.138756847937095,0.151,0.4252243462650618,0.7798742346424352,2.978479084543931
15,500,50,100.0,0.5,2,False,3.0,UJIVE1,2000,0,-0.0238780514946266,-0.0345537814971599,0.0895297287937587,0.1522159089486039,0.1338021140235356,0.96,0.5131824684676562,0.9760447104446788,2.978479084543931
15,500,50,100.0,0.5,2,False,3.0,UJIVE2,2000,0,-0.0237551626301759,-0.0347814417776919,0.0885529055447011,0.1523022224477964,0.133133290295266,0.9595,0.512474884742897,0.9795955350459296,2.978479084543931
16,500,50,300.0,0.5,0,False,7.0,OLS,2000,0,0.3128431103301519,0.3123800740318381,0.3128431103301519,0.3140376462654969,0.0315509308530772,0.0,0.1269811120519584,1.0242172628084996,6.919068245221833
16,500,50,300.0,0.5,0,False,7.0,2SLS,2000,0,0.0691875928685261,0.0685386723543825,0.0697538002968103,0.0859715829443213,0.0507294634562898,0.727,0.2031416366696039,1.0190695390003126,6.919068245221833
16,500,50,300.0,0.5,0,False,7.0,JIVE1,2000,0,-0.1663522974697745,-0.1684945153061957,0.1663522974697745,0.1817762507982251,0.066013075543099,0.1925,0.2314135096735147,0.8921212498981387,6.919068245221833
16,500,50,300.0,0.5,0,False,7.0,JIVE2,2000,0,-0.0711284597250606,-0.0727063406310616,0.0760272550231666,0.1052273683657474,0.0734032390941615,0.7675,0.2418291967368586,0.8384142494109875,6.919068245221833
16,500,50,300.0,0.5,0,False,7.0,UJIVE1,2000,0,-0.0051331314266975,-0.0073645243191843,0.0433685781129539,0.0667995156242322,0.0637066000652874,0.9415,0.2486804660182414,0.993395953693825,6.919068245221833
16,500,50,300.0,0.5,0,False,7.0,UJIVE2,2000,0,-0.0055421304283333,-0.0074293190067456,0.0430432200425043,0.0667961096635045,0.0632541043871888,0.941,0.248741101849578,1.0007462813074652,6.919068245221833
17,500,50,300.0,0.5,2,False,7.0,OLS,2000,0,0.3118056557812313,0.3117044788835567,0.3118056557812313,0.3134724085491144,0.0337006149935486,0.0,0.126540502892074,0.9555482154497744,6.9681469086709935
17,500,50,300.0,0.5,2,False,7.0,2SLS,2000,0,0.0721968150420057,0.0701123989914608,0.0726781889690285,0.086712758057735,0.0526578035948856,0.693,0.2018965284090046,0.9757239987777238,6.9681469086709935
17,500,50,300.0,0.5,2,False,7.0,JIVE1,2000,0,-0.170930543712234,-0.1764939765683451,0.170930543712234,0.1892183118670455,0.0684634767768169,0.1475,0.2307869307206321,0.8578535192647329,6.9681469086709935
17,500,50,300.0,0.5,2,False,7.0,JIVE2,2000,0,-0.0712213551852004,-0.0777275893360062,0.0739819690648095,0.109047131942457,0.0766582464393816,0.7495,0.2427371891085148,0.8058205043093635,6.9681469086709935
17,500,50,300.0,0.5,2,False,7.0,UJIVE1,2000,0,-0.0047480740215499,-0.0088000663563139,0.044885543803199,0.0663923873034611,0.0667455539928764,0.9555,0.2496108951136929,0.9517043876217716,6.9681469086709935
17,500,50,300.0,0.5,2,False,7.0,UJIVE2,2000,0,-0.0044306732418641,-0.0087443772593348,0.0443245991749753,0.0664405834335668,0.0662534670285694,0.9545,0.2497401920605315,0.9592696574791194,6.9681469086709935
18,500,100,25.0,0.5,0,False,1.25,OLS,2000,0,0.4769117201759325,0.4764546793674446,0.4769117201759325,0.4779688901878649,0.0373270362321088,0.0,0.1492376146877798,1.0174660637050672,1.2446421893735176
18,500,100,25.0,0.5,0,False,1.25,2SLS,2000,0,0.4057542541616257,0.404051414388296,0.4057542541616257,0.4117200340778448,0.0780775633370223,0.002,0.3065317478162612,0.9991124076187304,1.2446421893735176
18,500,100,25.0,0.5,0,False,1.25,JIVE1,2000,0,-0.8477011517043521,-0.8540203163804979,0.8477011517043521,0.8721292671408946,0.1799044507338289,0.0,0.5106892954201901,0.7224037456927495,1.2446421893735176
18,500,100,25.0,0.5,0,False,1.25,JIVE2,2000,0,-0.8083749209418295,-0.8167332731037582,0.8083749209418295,0.8463939437683854,0.2264439055928146,0.0,0.6280279939620573,0.7058030129267194,1.2446421893735176
18,500,100,25.0,0.5,0,False,1.25,UJIVE1,2000,0,0.102652576499868,-0.2778076821477778,0.388090274512212,11.305944397703913,0.540170220813252,0.951,2.10860415685234,0.993412367165376,1.2446421893735176
18,500,100,25.0,0.5,0,False,1.25,UJIVE2,2000,0,0.1031300645584684,-0.2554565425562757,0.3838644395268038,9.290438407813909,0.5371508116855762,0.951,2.123630789689689,1.0061156841505727,1.2446421893735176
